Time [ms], Thrust [N]
3452,  2329.9431597797256
3453,  2330.0184405974196
3454,  2330.030811461099
3455,  2329.994534699925
3456,  2329.900288272227
3457,  2329.7700121857492
3458,  2329.6325451828825
3459,  2329.4580504069136
3460,  2329.2558027787477
3461,  2329.0253959487054
3462,  2328.7493266867123
3463,  2328.4270483857354
3464,  2328.0442477505576
3465,  2327.613531499057
3466,  2327.167191254447
3467,  2326.710791539711
3468,  2326.2807251156137
3469,  2325.9220523177933
3470,  2325.660277713255
3471,  2325.522336753305
3472,  2325.508494528466
3473,  2325.631269955328
3474,  2325.8632052528255
3475,  2326.169851549155
3476,  2326.494363365173
3477,  2326.795559992799
3478,  2327.02977273755
3479,  2327.1445018975965
3480,  2327.0976795431534
3481,  2326.8818973784155
3482,  2326.504190595024
3483,  2326.003757365417
3484,  2325.4200104412566
3485,  2324.8015477592817
3486,  2324.2256695453098
3487,  2323.7471978701215
3488,  2323.4073119234317
3489,  2323.2477846778997
3490,  2323.2861759711145
3491,  2323.4937105663184
3492,  2323.8503925947803
3493,  2324.3066155783476
3494,  2324.786594942305
3495,  2325.2210422445637
3496,  2325.5309956069987
3497,  2325.690347003454
3498,  2325.6318997631934
3499,  2325.3319188099695
3500,  2324.8111489035045
3501,  2324.093787393208
3502,  2323.2417700062006
3503,  2322.30113254657
3504,  2321.3587127876426
3505,  2320.5129059724895
3506,  2319.8184494904363
3507,  2319.3341340780607
3508,  2319.0877316455826
3509,  2319.097093072902
3510,  2319.3634653066247
3511,  2319.8185429926125
3512,  2320.389793206743
3513,  2321.0424987703173
3514,  2321.663336994735
3515,  2322.1759154850924
3516,  2322.5183994131953
3517,  2322.6519757149376
3518,  2322.5600686137227
3519,  2322.2376427209347
3520,  2321.704324802575
3521,  2321.0353552892802
3522,  2320.3004359626516
3523,  2319.5621299229874
3524,  2318.893824725265
3525,  2318.3654224449497
3526,  2318.040265655178
3527,  2317.923880977146
3528,  2318.0006525967246
3529,  2318.265647151045
3530,  2318.6698971127585
3531,  2319.1373541584944
3532,  2319.587914130073
3533,  2319.9748576048696
3534,  2320.2164318316104
3535,  2320.2545314788895
3536,  2320.092433844883
3537,  2319.7256782537897
3538,  2319.1579787636806
3539,  2318.444814707407
3540,  2317.655310058793
3541,  2316.8553380258754
3542,  2316.132142203566
3543,  2315.531298414344
3544,  2315.1204680968585
3545,  2314.951486470911
3546,  2315.0122276443453
3547,  2315.3080631925795
3548,  2315.799712605567
3549,  2316.4510293991993
3550,  2317.190524094043
3551,  2317.937378937137
3552,  2318.639316307982
3553,  2319.20113588966
3554,  2319.595391495522
3555,  2319.753528054337
3556,  2319.654128860854
3557,  2319.304784555562
3558,  2318.7185514920857
3559,  2317.9243906246356
3560,  2316.970801886304
3561,  2315.9230427333578
3562,  2314.862440032954
3563,  2313.8426044126486
3564,  2312.928311737296
3565,  2312.2025744328485
3566,  2311.696328958875
3567,  2311.4317964106776
3568,  2311.4128319834185
3569,  2311.6364805944895
3570,  2312.065015655772
3571,  2312.6406981388873
3572,  2313.3017575358645
3573,  2313.9645916099444
3574,  2314.582051907958
3575,  2315.0561036926492
3576,  2315.354135781577
3577,  2315.436450451244
3578,  2315.290039857439
3579,  2314.9474630370805
3580,  2314.423534588236
3581,  2313.7992019862995
3582,  2313.1524032590055
3583,  2312.565517878108
3584,  2312.1186403416614
3585,  2311.891170019664
3586,  2311.9454586897964
3587,  2312.280397751137
3588,  2312.9140404012687
3589,  2313.8361351475505
3590,  2314.9503687980678
3591,  2316.1692559305657
3592,  2317.3975785436687
3593,  2318.531615129338
3594,  2319.4428449995735
3595,  2320.024699192254
3596,  2320.221914105179
3597,  2320.031537344765
3598,  2319.402212020399
3599,  2318.374093767351
3600,  2317.03658344214
3601,  2315.496557311403
3602,  2313.849619188772
3603,  2312.210515659227
3604,  2310.728504977511
3605,  2309.4897494995885
3606,  2308.550790192783
3607,  2307.9275642400285
3608,  2307.649356573228
3609,  2307.679798974861
3610,  2307.9357452726717
3611,  2308.3304017504433
3612,  2308.789856707528
3613,  2309.2320164316934
3614,  2309.571581776978
3615,  2309.7654753640163
3616,  2309.80327722097
3617,  2309.719606176772
3618,  2309.538291753134
3619,  2309.3065973036564
3620,  2309.1210443003692
3621,  2309.0539026287424
3622,  2309.1323760323585
3623,  2309.376212508538
3624,  2309.813837805082
3625,  2310.410739226976
3626,  2311.088214257641
3627,  2311.7794266650294
3628,  2312.403407662854
3629,  2312.888703317164
3630,  2313.1568879323677
3631,  2313.175108815647
3632,  2312.9427350499755
3633,  2312.488496513781
3634,  2311.860899213919
3635,  2311.1465400493266
3636,  2310.4448092903303
3637,  2309.850526630964
3638,  2309.4320885515785
3639,  2309.2347353173463
3640,  2309.2765974632243
3641,  2309.5755329389285
3642,  2310.059183991165
3643,  2310.6408499741015
3644,  2311.2370174432745
3645,  2311.78014609533
3646,  2312.1696496975255
3647,  2312.312010166722
3648,  2312.198219637933
3649,  2311.854626499575
3650,  2311.2829147499847
3651,  2310.54713514391
3652,  2309.7623782271976
3653,  2309.022920532535
3654,  2308.40252817688
3655,  2307.986347662504
3656,  2307.847269754789
3657,  2308.0030578332617
3658,  2308.4418519995806
3659,  2309.111729265778
3660,  2309.955394050965
3661,  2310.8746767814264
3662,  2311.7739921935927
3663,  2312.5445548704665
3664,  2313.1198174973097
3665,  2313.470039712267
3666,  2313.533106506128
3667,  2313.335839145805
3668,  2312.9186425645325
3669,  2312.3468624435845
3670,  2311.6982805910334
3671,  2311.0459281692456
3672,  2310.4760803640775
3673,  2310.0606106890036
3674,  2309.8222753751993
3675,  2309.7589971525094
3676,  2309.853816627351
3677,  2310.080409107699
3678,  2310.3405962340003
3679,  2310.5688983945465
3680,  2310.7146254667205
3681,  2310.710651143594
3682,  2310.5117008202405
3683,  2310.1238752941927
3684,  2309.5856116567384
3685,  2308.9523918273717
3686,  2308.2800609788965
3687,  2307.6669258127617
3688,  2307.205701543
3689,  2306.978879054913
3690,  2307.0173468616686
3691,  2307.3570275314837
3692,  2307.9869632198966
3693,  2308.859080070749
3694,  2309.907804529528
3695,  2311.033296377332
3696,  2312.138533264707
3697,  2313.1414091630113
3698,  2313.9632829958045
3699,  2314.54163144046
3700,  2314.857991075882
3701,  2314.9296249873814
3702,  2314.784835269207
3703,  2314.4752149787205
3704,  2314.0898556424777
3705,  2313.702003118296
3706,  2313.365968455104
3707,  2313.1173325173945
3708,  2313.007738215152
3709,  2313.0283503177216
3710,  2313.1417646264686
3711,  2313.3079907765978
3712,  2313.484486194435
3713,  2313.6133360414497
3714,  2313.6292952741696
3715,  2313.5033702379196
3716,  2313.2160026680394
3717,  2312.7747736931306
3718,  2312.192458797266
3719,  2311.495495849731
3720,  2310.7368845572255
3721,  2309.976919364769
3722,  2309.248690648311
3723,  2308.5634283769086
3724,  2307.952155801073
3725,  2307.4434834052727
3726,  2306.9963027491567
3728,  2306.587092597044
3729,  2306.200303610225
3730,  2305.80866549374
3731,  2305.3735631072414
3732,  2304.8775659063967
3733,  2304.320844540761
3734,  2303.7271797227368
3735,  2303.098116315531
3736,  2302.448884277348
3737,  2301.835525444781
3738,  2301.2911893686737
3739,  2300.83623545641
3740,  2300.4919379853036
3741,  2300.295648644348
3742,  2300.2570749895913
3743,  2300.360929367217
3744,  2300.6069530471113
3745,  2300.987278078224
3746,  2301.46456954553
3747,  2302.0157013084818
3748,  2302.6008289707106
3749,  2303.1814249213066
3750,  2303.720576709149
3751,  2304.1701668674673
3752,  2304.484922232569
3753,  2304.6647041346364
3754,  2304.67672508528
3755,  2304.500649851641
3756,  2304.1593641918507
3757,  2303.687114703224
3758,  2303.115129538358
3759,  2302.499377042973
3760,  2301.903535098879
3761,  2301.39295328939
3762,  2301.0172315021646
3763,  2300.820924481004
3764,  2300.839011601597
3765,  2301.0639558553166
3766,  2301.4861252587925
3767,  2302.047903223776
3768,  2302.6882819579514
3769,  2303.3319069320287
3770,  2303.9014984615524
3771,  2304.318675693151
3772,  2304.5275856863036
3773,  2304.475082154955
3774,  2304.1280254073868
3775,  2303.5243290871094
3776,  2302.709857278042
3777,  2301.700328416381
3778,  2300.5972707535198
3779,  2299.4960392319017
3780,  2298.469161404606
3781,  2297.600248635789
3782,  2296.9622140065
3783,  2296.5904525234077
3784,  2296.5010989815546
3785,  2296.6903602845878
3786,  2297.115895338353
3787,  2297.7375186305944
3788,  2298.4768245673163
3789,  2299.262678166918
3790,  2300.0170173047445
3791,  2300.6699041295724
3792,  2301.1590077094934
3793,  2301.449415308326
3794,  2301.525681847979
3795,  2301.3769915263665
3796,  2301.0349040277138
3797,  2300.5368409496987
3798,  2299.925409788393
3799,  2299.261837935335
3800,  2298.6056269804412
3801,  2298.009713832174
3802,  2297.5188864520787
3803,  2297.1772243792566
3804,  2296.977389909848
3805,  2296.9352437909192
3806,  2297.0394829946927
3807,  2297.255795733008
3808,  2297.5397591953424
3809,  2297.856145275752
3810,  2298.15373572711
3811,  2298.3800690131757
3812,  2298.5063571095825
3813,  2298.5091920037466
3814,  2298.379734558578
3815,  2298.1150602405814
3816,  2297.7486908997453
3817,  2297.315811138166
3818,  2296.855496591432
3819,  2296.4243098850247
3820,  2296.082869546899
3821,  2295.8601265165944
3822,  2295.8068113849768
3823,  2295.923074284422
3824,  2296.212061725272
3825,  2296.6575947653964
3826,  2297.2010498488703
3827,  2297.7824907343147
3828,  2298.3480911580746
3829,  2298.811930972789
3830,  2299.11605701152
3831,  2299.2108651632498
3832,  2299.07863663023
3833,  2298.6962168803652
3834,  2298.102867252219
3835,  2297.3431899794737
3836,  2296.4706807132325
3837,  2295.579554677639
3838,  2294.740744263905
3839,  2294.0387392840694
3840,  2293.526674143347
3841,  2293.2511056006133
3842,  2293.2356825455463
3843,  2293.466459075543
3844,  2293.9069288811133
3845,  2294.508511646664
3846,  2295.2077517543876
3847,  2295.918133693208
3848,  2296.55686047814
3849,  2297.0527890644626
3850,  2297.3386100835473
3851,  2297.389566592433
3852,  2297.168939645953
3853,  2296.679985454648
3854,  2295.942942210495
3855,  2295.0180826677124
3856,  2293.953216304039
3857,  2292.8149799065814
3858,  2291.7087940634583
3859,  2290.7089985241832
3860,  2289.889781323057
3861,  2289.3117259826677
3862,  2289.025878217346
3863,  2289.054024785709
3864,  2289.3770105192816
3865,  2289.9749105127903
3866,  2290.772548305278
3867,  2291.7041607139363
3868,  2292.6510162655713
3869,  2293.53206903652
3870,  2294.2305884908983
3871,  2294.660898290267
3872,  2294.79365958056
3873,  2294.5710717965594
3874,  2294.0156042270864
3875,  2293.1679164287443
3876,  2292.111130520657
3877,  2290.94658424364
3878,  2289.7673577335963
3879,  2288.702466838312
3880,  2287.863338936205
3881,  2287.3092499019904
3882,  2287.0748600124907
3883,  2287.1669917238905
3884,  2287.5691797262334
3885,  2288.200239034042
3886,  2288.9705740965937
3887,  2289.7764287228056
3888,  2290.5121818823545
3889,  2291.097862498306
3890,  2291.433772234952
3891,  2291.4803316023226
3892,  2291.2498901464523
3893,  2290.7448022345407
3894,  2290.000487299284
3895,  2289.111570778697
3896,  2288.1613015953644
3897,  2287.2277724886353
3898,  2286.391025790008
3899,  2285.73945163997
3900,  2285.3210358016113
3901,  2285.15378675962
3902,  2285.2319928292873
3903,  2285.5500526446326
3904,  2286.0598661124723
3905,  2286.7178344337467
3906,  2287.431130686725
3907,  2288.158153226434
3908,  2288.846630288377
3909,  2289.411431980555
3910,  2289.8161635562988
3911,  2290.042642536914
3912,  2290.081198740084
3913,  2289.9239077467105
3914,  2289.5970277885435
3915,  2289.137348784315
3916,  2288.567460559257
3917,  2287.950558873971
3918,  2287.2936708854236
3919,  2286.6638937440785
3920,  2286.0722990323084
3921,  2285.549007458396
3922,  2285.1021078926574
3923,  2284.717161554352
3924,  2284.4243349541434
3925,  2284.1988896365665
3926,  2284.043337834078
3927,  2283.959315206258
3928,  2283.942227389617
3929,  2284.0124656643484
3930,  2284.1522450927205
3931,  2284.3825731564893
3932,  2284.6936268127456
3933,  2285.1018424140398
3934,  2285.563661368604
3935,  2286.0551679919945
3936,  2286.5697344696073
3937,  2287.048593016595
3938,  2287.4358927050594
3939,  2287.7061189400565
3940,  2287.826619824279
3941,  2287.77110669326
3942,  2287.536741704917
3943,  2287.1389282153254
3944,  2286.612917392309
3945,  2286.0169284768454
3946,  2285.391409277633
3947,  2284.7883138155826
3948,  2284.287625547213
3949,  2283.9353007133523
3950,  2283.725381236115
3951,  2283.6863745213964
3952,  2283.8428166503472
3953,  2284.1203880404437
3954,  2284.486425554438
3955,  2284.8943717950274
3956,  2285.287049417487
3957,  2285.622832611287
3958,  2285.8262616617576
3959,  2285.895665810981
3960,  2285.827088174967
3961,  2285.622779300007
3962,  2285.294151670349
3963,  2284.9002041525496
3964,  2284.511657905589
3965,  2284.1527504688056
3966,  2283.888616610204
3967,  2283.761262282157
3968,  2283.805978528383
3969,  2284.0236051613133
3970,  2284.38660319647
3971,  2284.874876793855
3972,  2285.4371295826886
3973,  2286.015880553753
3974,  2286.5340608242423
3975,  2286.911779438973
3976,  2287.1347500627785
3977,  2287.1489290426625
3978,  2286.9162775559107
3979,  2286.4809836657882
3980,  2285.8647798968304
3981,  2285.1116049843017
3982,  2284.2701474971645
3983,  2283.42365090184
3984,  2282.632531770067
3985,  2281.9399559223675
3986,  2281.39294516486
3987,  2280.9888570623484
3988,  2280.7493496678753
3989,  2280.653467210929
3990,  2280.653550943216
3991,  2280.7178319635277
3992,  2280.830857369718
3993,  2280.95305324181
3994,  2281.03475203264
3995,  2281.0887756184893
3996,  2281.122795709747
3997,  2281.1339194002203
3998,  2281.142294905845
3999,  2281.172030019327
4000,  2281.2409830548477
4001,  2281.3602015441866
4002,  2281.535605296141
4003,  2281.728612777746
4004,  2281.9593644865436
4005,  2282.18684482533
4006,  2282.367446678362
4007,  2282.4644139299107
4008,  2282.475173018849
4009,  2282.365579553616
4010,  2282.1060050039773
4011,  2281.7033092674537
4012,  2281.1739266381865
4013,  2280.545762634505
4014,  2279.8234116585045
4015,  2279.033149805546
4016,  2278.2349975704064
4017,  2277.4534243740877
4018,  2276.7156155256234
4019,  2276.042774705669
4020,  2275.4796914506933
4021,  2275.036876240143
4022,  2274.714864673526
4023,  2274.5201323049732
4024,  2274.433506935763
4025,  2274.4558478262716
4026,  2274.563906759446
4027,  2274.711479337579
4028,  2274.8774380867144
4029,  2275.050697549192
4030,  2275.1713249031104
4031,  2275.2246742407606
4032,  2275.211954881809
4033,  2275.11425760151
4034,  2274.9312988635315
4035,  2274.6736407010785
4036,  2274.3809379518825
4037,  2274.0628508955333
4038,  2273.742425975473
4039,  2273.4610360408187
4040,  2273.257216833165
4041,  2273.1466510372775
4042,  2273.139998176028
4043,  2273.2404278393515
4044,  2273.4538378270668
4045,  2273.783910823253
4046,  2274.1819242668125
4047,  2274.6196323328586
4048,  2275.0856285860636
4049,  2275.52875539248
4050,  2275.9005383701365
4051,  2276.1692011893656
4052,  2276.326969088365
4053,  2276.3198807464933
4054,  2276.152052047353
4055,  2275.818484518749
4056,  2275.337763085351
4057,  2274.7407416218857
4058,  2274.070854151225
4059,  2273.3438248744633
4060,  2272.655839675589
4062,  2272.0411912537274
4063,  2271.528285327693
4064,  2271.166548516215
4065,  2270.956837581574
4066,  2270.915319459743
4067,  2271.01349555587
4068,  2271.209504756972
4069,  2271.4685532183153
4070,  2271.7445140309533
4071,  2271.985692740325
4072,  2272.148572271797
4073,  2272.229679810086
4074,  2272.2163443612926
4075,  2272.096510619176
4076,  2271.928010415038
4077,  2271.736902940872
4078,  2271.567373095392
4079,  2271.449019820431
4080,  2271.43063430493
4081,  2271.5323034228613
4082,  2271.743666767808
4083,  2272.052546933097
4084,  2272.4244755633977
4085,  2272.8359404976018
4086,  2273.2308559594994
4087,  2273.5469215917974
4088,  2273.7596241947394
4089,  2273.848182181495
4090,  2273.7903502399363
4091,  2273.5855436101965
4092,  2273.24616075251
4093,  2272.8112405321767
4094,  2272.2964154961583
4095,  2271.730664923126
4096,  2271.151545252714
4097,  2270.56526887399
4098,  2269.996445353976
4099,  2269.441985431893
4100,  2268.902315888071
4101,  2268.396302445298
4102,  2267.899320282686
4103,  2267.413204338216
4104,  2266.946442647869
4105,  2266.5200698234066
4106,  2266.1306791881048
4107,  2265.783579180028
4108,  2265.5018645014607
4109,  2265.2957848288506
4110,  2265.155157555838
4111,  2265.097518449914
4112,  2265.1035644018566
4113,  2265.1883273806397
4114,  2265.3418176787727
4115,  2265.5459212508886
4116,  2265.817023432005
4117,  2266.1519334024842
4118,  2266.5318156084004
4119,  2266.9658471297207
4120,  2267.4516525062454
4121,  2267.960333895387
4122,  2268.4693109811296
4123,  2268.962393006873
4124,  2269.381514214681
4125,  2269.7026451424053
4126,  2269.8961768610798
4127,  2269.921912034988
4128,  2269.781362488205
4129,  2269.4769291882267
4130,  2269.037914758718
4131,  2268.499709881272
4132,  2267.927977064534
4133,  2267.4018630591045
4134,  2266.973546417543
4135,  2266.7192140169363
4136,  2266.664747915571
4137,  2266.8396661337138
4138,  2267.2402012152215
4139,  2267.81891336179
4140,  2268.5284911069703
4141,  2269.3036109942313
4142,  2270.0547570579147
4143,  2270.6945595363773
4144,  2271.1567292701147
4145,  2271.3997463648398
4146,  2271.3641148691186
4147,  2271.0514087099373
4148,  2270.4815991630358
4149,  2269.6783117753544
4150,  2268.6938819270063
4151,  2267.5891088615563
4152,  2266.42443544568
4153,  2265.2772547012014
4154,  2264.211463702739
4155,  2263.2784878957477
4156,  2262.519988899415
4157,  2261.9856797646207
4158,  2261.6865797991777
4159,  2261.6095749619535
4160,  2261.772148012982
4161,  2262.1339925787756
4162,  2262.653302386103
4163,  2263.2770370085373
4164,  2263.942552860044
4165,  2264.5937705524866
4166,  2265.167084248454
4167,  2265.6053247468
4168,  2265.87535128753
4169,  2265.983247333811
4170,  2265.913119045199
4171,  2265.674021444647
4172,  2265.3285463279667
4173,  2264.9339608513274
4174,  2264.5170943806047
4175,  2264.1312367249316
4176,  2263.8219065701305
4177,  2263.615157614219
4178,  2263.4930046938694
4179,  2263.4464344192465
4180,  2263.45607521871
4181,  2263.4793832074574
4182,  2263.4758386666203
4183,  2263.3963914085234
4184,  2263.236505696724
4185,  2262.995582897608
4186,  2262.658620215532
4187,  2262.2586696459402
4188,  2261.8485898868184
4189,  2261.455574054904
4190,  2261.1178920604602
4191,  2260.878306099283
4192,  2260.7521821535797
4193,  2260.739105210749
4194,  2260.846629237254
4195,  2261.03219503011
4196,  2261.259474070851
4197,  2261.5107793415154
4198,  2261.7170282440547
4199,  2261.8522754795968
4200,  2261.891201599413
4201,  2261.813908951922
4202,  2261.6126764663454
4203,  2261.309375761386
4204,  2260.923775870311
4205,  2260.466995832759
4206,  2259.9885899903784
4207,  2259.522776740515
4208,  2259.0937100379647
4209,  2258.733663307501
4210,  2258.4952783359913
4211,  2258.3505298726714
4212,  2258.3338831336987
4213,  2258.4439258238635
4214,  2258.668246950091
4215,  2258.9788746287963
4216,  2259.3551821441024
4217,  2259.7832386461578
4218,  2260.216346907087
4219,  2260.619434882973
4220,  2260.9649253438383
4221,  2261.2261006535327
4222,  2261.4017320422818
4223,  2261.4637318218456
4224,  2261.4155162529514
4225,  2261.279583374321
4226,  2261.067560728331
4227,  2260.8070989209637
4228,  2260.5212721507532
4229,  2260.239462176739
4230,  2259.9815377260998
4231,  2259.7665106638574
4232,  2259.6136832829225
4233,  2259.506606665698
4234,  2259.453169150199
4235,  2259.4449063599172
4236,  2259.448902485451
4237,  2259.451948992269
4238,  2259.4446786399794
4239,  2259.3931977214356
4240,  2259.298900943397
4241,  2259.155237555202
4242,  2258.9477200419888
4243,  2258.697999763098
4244,  2258.41691990652
4245,  2258.094021756358
4246,  2257.7541728366705
4247,  2257.4140651518883
4248,  2257.065109749291
4249,  2256.7156049301393
4250,  2256.362027206038
4251,  2256.0126308031386
4252,  2255.665163159734
4253,  2255.3184047198806
4254,  2254.9660299246834
4255,  2254.627853541397
4256,  2254.3333872129647
4257,  2254.0779404673954
4258,  2253.9042353801706
4259,  2253.843506574992
4260,  2253.9146113680936
4261,  2254.120774088823
4262,  2254.4852974760015
4263,  2254.9896549562313
4264,  2255.612007740886
4265,  2256.295945896324
4266,  2257.012943497154
4267,  2257.6796356325935
4268,  2258.227732221732
4269,  2258.613667323507
4270,  2258.7790712492674
4271,  2258.6984793210286
4272,  2258.379264286601
4273,  2257.8199933616934
4274,  2257.0757356555064
4275,  2256.2142461306535
4276,  2255.311388209043
4277,  2254.4460447311812
4278,  2253.6846507134533
4279,  2253.1133510313293
4280,  2252.78687897308
4281,  2252.7071855965078
4282,  2252.872293926199
4283,  2253.2729413755624
4284,  2253.8716302784887
4285,  2254.5872527192755
4286,  2255.3356050056727
4287,  2256.081657014668
4288,  2256.761591071614
4289,  2257.2890658364386
4290,  2257.645325771783
4291,  2257.8323560525278
4292,  2257.8488807293206
4293,  2257.696947853549
4294,  2257.398901069624
4295,  2257.01836662255
4296,  2256.60082518501
4297,  2256.1602789752887
4298,  2255.7235716006453
4299,  2255.3402141933384
4300,  2255.0268584953383
4301,  2254.7617712794854
4302,  2254.5417637168066
4303,  2254.3608268600174
4304,  2254.201211881523
4305,  2254.0315841784527
4306,  2253.8338495174066
4307,  2253.583493994131
4308,  2253.28998108004
4309,  2252.946358774617
4310,  2252.5416509663855
4311,  2252.12070015264
4312,  2251.6953967870268
4313,  2251.3110769127443
4314,  2250.9878651664126
4315,  2250.75091698666
4316,  2250.657879537114
4317,  2250.688620891845
4318,  2250.869308614991
4319,  2251.1771860473073
4320,  2251.57773743734
4321,  2252.033639082232
4322,  2252.472271449081
4323,  2252.8464745459714
4324,  2253.0896255373727
4325,  2253.150931870187
4326,  2252.9794205184703
4327,  2252.5451361523733
4328,  2251.876263436759
4329,  2250.980096025407
4330,  2249.9052759159404
4331,  2248.7323935099803
4332,  2247.5502573395584
4333,  2246.439413838888
4334,  2245.4734086764347
4335,  2244.7333734546874
4336,  2244.265613812113
4337,  2244.093410638113
4338,  2244.201961839686
4339,  2244.5500939322455
4340,  2245.111793856099
4341,  2245.7903778492237
4342,  2246.489601374816
4343,  2247.1519554377182
4344,  2247.70770538358
4345,  2248.0909840128134
4346,  2248.2552384846867
4347,  2248.1940743386663
4348,  2247.9244664407497
4349,  2247.451806310546
4350,  2246.8099352615595
4351,  2246.049599767753
4352,  2245.205695660562
4353,  2244.3271677821067
4354,  2243.444288927929
4355,  2242.5808702310114
4356,  2241.774740732189
4357,  2241.033411349127
4358,  2240.374845358506
4359,  2239.803508833436
4360,  2239.3260732491235
4361,  2238.9748320412236
4362,  2238.742531039908
4363,  2238.6546350089625
4364,  2238.708738968367
4365,  2238.9048674209234
4366,  2239.2589253611804
4367,  2239.7375394439387
4368,  2240.3111312937353
4369,  2240.943324487983
4370,  2241.6008576647105
4371,  2242.2387884848004
4372,  2242.794885702489
4373,  2243.23629797893
4374,  2243.521123370177
4375,  2243.6277462138896
4376,  2243.537790376507
4377,  2243.252080143537
4378,  2242.8109280151366
4379,  2242.229726153143
4380,  2241.5576359061724
4381,  2240.836557341752
4382,  2240.1130135711724
4383,  2239.4486956677815
4384,  2238.87654099099
4385,  2238.417188604574
4386,  2238.096012468252
4387,  2237.932089681843
4388,  2237.9025605765646
4389,  2237.9755733288457
4390,  2238.1423232070447
4391,  2238.363675522198
4392,  2238.5856265911925
4393,  2238.7919950552587
4394,  2238.9451143283495
4396,  2239.0177636283343
4397,  2239.0188907566226
4398,  2238.955243157896
4399,  2238.8229905237013
4400,  2238.6617412189084
4401,  2238.518032897403
4402,  2238.425661599217
4403,  2238.4146105063755
4404,  2238.521357529362
4405,  2238.755849382117
4406,  2239.138607143054
4407,  2239.641964638018
4408,  2240.2152751930616
4409,  2240.8097237924158
4410,  2241.4036803524687
4411,  2241.907439043265
4412,  2242.255143635497
4413,  2242.406805534283
4414,  2242.3344406757524
4415,  2242.0185569391024
4416,  2241.451599802163
4417,  2240.6876454137373
4418,  2239.776928720822
4419,  2238.7770882429704
4420,  2237.7678435006837
4421,  2236.8226067386295
4422,  2236.028755249724
4423,  2235.424948725751
4424,  2235.0572680141167
4425,  2234.9517490026437
4426,  2235.0953757837324
4427,  2235.4622940792487
4428,  2236.007267475027
4429,  2236.676579897801
4430,  2237.3843022259953
4431,  2238.0601943476527
4432,  2238.646698465057
4433,  2239.0646549986827
4434,  2239.2841873375087
4435,  2239.262066844306
4436,  2238.9775276110013
4437,  2238.479612872211
4438,  2237.7842337858574
4439,  2236.9306573403314
4440,  2236.0009952890887
4441,  2235.0862678010676
4442,  2234.25363351334
4443,  2233.5814552003735
4444,  2233.171246977175
4445,  2233.0577340559184
4446,  2233.273029485621
4447,  2233.850395123206
4448,  2234.7514892446197
4449,  2235.928004867589
4450,  2237.337996069251
4451,  2238.869617837851
4452,  2240.413098854563
4453,  2241.869459803861
4454,  2243.1352816405724
4455,  2244.1265667725875
4456,  2244.765590477225
4457,  2245.0081551418148
4458,  2244.8602210092677
4459,  2244.3454928369906
4460,  2243.5142819230314
4461,  2242.4151484316476
4462,  2241.1771621782655
4463,  2239.899020296233
4464,  2238.6587158791026
4465,  2237.557786905655
4466,  2236.6720126680366
4467,  2236.0625373354496
4468,  2235.735670831341
4469,  2235.678408713179
4470,  2235.8786629002657
4471,  2236.2910736463414
4472,  2236.8380454127428
4473,  2237.424083442317
4474,  2237.988280709944
4475,  2238.466886781892
4476,  2238.7671268193326
4477,  2238.8516890280243
4478,  2238.716846344426
4479,  2238.3438281094554
4480,  2237.757253317732
4481,  2237.0015403827874
4482,  2236.1431581866136
4483,  2235.2436215641555
4484,  2234.3837958219938
4485,  2233.617773438599
4486,  2233.0129941877212
4487,  2232.642304793262
4488,  2232.477837742269
4489,  2232.5375618263097
4490,  2232.8073537826976
4491,  2233.2196784882726
4492,  2233.7197476428496
4493,  2234.234351709383
4494,  2234.686186051461
4495,  2235.000842201591
4496,  2235.136843781387
4497,  2235.065383000099
4498,  2234.75010778687
4499,  2234.221733607808
4500,  2233.5133013952523
4501,  2232.661010540063
4502,  2231.753647661162
4503,  2230.8314037064065
4504,  2229.9738357804154
4505,  2229.234665917225
4506,  2228.654472704786
4507,  2228.262684982781
4508,  2228.0530209244243
4509,  2228.026445372473
4510,  2228.162433505018
4511,  2228.428239193458
4512,  2228.7909514561134
4513,  2229.1950043094357
4514,  2229.630585196228
4515,  2230.051007610101
4516,  2230.4245174088464
4517,  2230.7401517233193
4518,  2230.9857819074196
4519,  2231.1458515822524
4520,  2231.2009409985208
4521,  2231.167001692421
4522,  2231.017133599021
4523,  2230.7511299405824
4524,  2230.3782371877014
4525,  2229.893844714654
4526,  2229.317529198148
4527,  2228.6624052899524
4528,  2227.9465940730397
4529,  2227.1992356241108
4530,  2226.4656869710197
4531,  2225.778975233924
4532,  2225.168375317847
4533,  2224.6568285167914
4534,  2224.2857030817213
4535,  2224.0616762818445
4536,  2223.984733134871
4537,  2224.0442803252918
4538,  2224.200859052168
4539,  2224.442939213279
4540,  2224.7078271384244
4541,  2224.960992101511
4542,  2225.173795631682
4543,  2225.300453798427
4544,  2225.325306056775
4545,  2225.236522033925
4546,  2225.045628879025
4547,  2224.768687691715
4548,  2224.417870917752
4549,  2224.053445512848
4550,  2223.7013989697707
4551,  2223.4096296549887
4552,  2223.198117347903
4553,  2223.079619917313
4554,  2223.097120259029
4555,  2223.2207456088045
4556,  2223.432740250243
4557,  2223.7069436027914
4558,  2224.0064186058444
4559,  2224.2817168661804
4560,  2224.469463857393
4561,  2224.5441957028443
4562,  2224.458403375387
4563,  2224.1751602041686
4564,  2223.694535961443
4565,  2223.004608049768
4566,  2222.1485375402717
4567,  2221.1548664891134
4568,  2220.070045180465
4569,  2218.9682577598096
4570,  2217.91845251828
